Date,TAVG,PREC,RAD,RHAVG,W_SCAL_INT
2022-07-11 21:00,23.5,0,0,64.4,3
2022-07-11 22:00,23.2,0,0,66.9,2.5
2022-07-11 23:00,23,0,0,68.6,2.4
2022-07-12 00:00,21.3,0,0,69.7,1.2
2022-07-12 01:00,19.7,0.2,0,85.8,2.9
2022-07-12 02:00,19.9,0,0,83,1.2
2022-07-12 03:00,20.5,0,0,78.7,1.9
2022-07-12 04:00,20.8,0,0,78.2,1.3
2022-07-12 05:00,21.2,0,26.5,78.2,2
2022-07-12 06:00,22,0,115.1,78.7,3.1
2022-07-12 07:00,23.4,0,181.2,65,3.4
2022-07-12 08:00,24.2,0,254.9,61.5,3.7
2022-07-12 09:00,24.5,0,296.9,61,4
2022-07-12 10:00,26.5,0,573.5,53.1,3.6
2022-07-12 11:00,27.7,0,724.6,52,4.5
2022-07-12 12:00,28.6,0,711.8,47.2,4.7
2022-07-12 13:00,29.6,0,780.5,42.6,4.8
2022-07-12 14:00,30,0,711.6,41.3,4.2
2022-07-12 15:00,30.1,0,598.3,41.8,3.9
2022-07-12 16:00,29.4,0,434,43.8,4.4
2022-07-12 17:00,27.9,0,263.5,48.4,4.6
2022-07-12 18:00,26.5,0,113.6,53.9,4.5
2022-07-12 19:00,24.7,0,21.4,62.4,3.7
2022-07-12 20:00,23.6,0,0,68.5,2.8
2022-07-12 21:00,22.7,0,0,72.1,2
2022-07-12 22:00,21.9,0,0,75.7,1.7
2022-07-12 23:00,21.3,0,0,77.8,1.6
2022-07-13 00:00,21.5,0,0,71.2,0.4
2022-07-13 01:00,21,0,0,74.5,2.3
2022-07-13 02:00,20.3,0,0,80.1,1.8
2022-07-13 03:00,20,0,0,82.3,1
2022-07-13 04:00,20,0,0,78.5,1
2022-07-13 05:00,20.3,0,57.8,73.2,1.1
2022-07-13 06:00,22,0,190.2,63.9,1.2
2022-07-13 07:00,24.1,0,354.5,57.7,1.1
2022-07-13 08:00,26.3,0,519.8,54,1.1
2022-07-13 09:00,28.3,0,666.8,47.7,1.9
2022-07-13 10:00,30.1,0,778.8,38.8,2.6
2022-07-13 11:00,31.3,0,846.6,32,3.4
2022-07-13 12:00,32.7,0,864,27.3,2.6
2022-07-13 13:00,33.4,0,822.6,23.4,4.8
2022-07-13 14:00,32.6,0,740.5,22.5,6.1
2022-07-13 15:00,32.1,0,614.7,23.1,5.9
2022-07-13 16:00,31.4,0,458,23.4,5.7
2022-07-13 17:00,30.4,0,288.5,24,5
2022-07-13 18:00,28.8,0,130.9,28,3.6
2022-07-13 19:00,26.7,0,23.2,32.8,2.8
2022-07-13 20:00,25.4,0,0,35.4,2.4
2022-07-13 21:00,24.6,0,0,33.5,2.4
2022-07-13 22:00,23.9,0,0,30.5,1.7
2022-07-13 23:00,23.6,0,0,28.9,1.8
2022-07-14 00:00,22.3,0,0,40.7,0.6
2022-07-14 01:00,22.7,0,0,38.1,1.7
2022-07-14 02:00,22.5,0,0,36.8,1.6
2022-07-14 03:00,22.3,0,0,35.8,1.3
2022-07-14 04:00,21.8,0,0,34.8,1.6
2022-07-14 05:00,22.6,0,57.3,30.8,1.7
2022-07-14 06:00,23.9,0,192.3,32.3,1.1
2022-07-14 07:00,26.8,0,360.3,28.6,0.4
2022-07-14 08:00,29.5,0,528.6,23.6,1.4
2022-07-14 09:00,31.9,0,675.9,19,1.8
2022-07-14 10:00,34.1,0,789.4,15.5,1.8
2022-07-14 11:00,35.7,0,855.8,12.2,2.7
2022-07-14 12:00,36.9,0,874,10.7,3.1
2022-07-14 13:00,37,0,833.3,14.6,4.4
2022-07-14 14:00,35.6,0,741.7,18.3,6.5
2022-07-14 15:00,34.7,0,612.9,20.2,6.3
2022-07-14 16:00,33.5,0,448.4,23,5.5
2022-07-14 17:00,31.7,0,278.5,28.7,4.7
2022-07-14 18:00,29.9,0,126.9,35.1,3.2
2022-07-14 19:00,28.1,0,22.3,41.8,2.2
2022-07-14 20:00,27.4,0,0,41.4,2.2
2022-07-14 21:00,27.5,0,0,33.2,2.2
2022-07-14 22:00,27,0,0,32.1,1.8
2022-07-14 23:00,26.7,0,0,30.7,2.2
2022-07-15 00:00,23.7,0,0,58.8,2.5
2022-07-15 01:00,24.1,0,0,58,2.4
2022-07-15 02:00,24.5,0,0,57.2,2.3
2022-07-15 03:00,24.9,0,0,56.5,2.2
2022-07-15 04:00,25.2,0,0,55.7,2.1
2022-07-15 05:00,25.6,0,54.2,54.9,2
2022-07-15 06:00,26,0,183.7,54.1,1.9
2022-07-15 07:00,27.6,0,346.8,48.7,1.9
2022-07-15 08:00,29.3,0,511.7,43.2,1.9
2022-07-15 09:00,30.9,0,657.3,37.8,1.8
2022-07-15 10:00,32.6,0,768,32.4,1.8
2022-07-15 11:00,34.2,0,834,26.9,1.8
2022-07-15 12:00,35.9,0,849.8,21.5,1.8
2022-07-15 13:00,35,0,812.7,24.3,1.9
2022-07-15 14:00,34.1,0,723.7,27,2
2022-07-15 15:00,33.2,0,588,29.8,2.1
2022-07-15 16:00,32.4,0,439.5,32.6,2.2
2022-07-15 17:00,31.5,0,277.6,35.3,2.3
2022-07-15 18:00,30.6,0,124.2,38.1,2.4
2022-07-15 19:00,29.4,0,21.5,42.4,2.3
2022-07-15 20:00,28.3,0,0,46.6,2.3
2022-07-15 21:00,27.1,0,0,50.9,2.2
2022-07-15 22:00,26,0,0,55.1,2.1
2022-07-15 23:00,24.9,0,0,59.4,2.1
2022-07-16 00:00,26.1,0,0,49.6,1.3
2022-07-16 01:00,25.8,0,0,53.2,1.5
2022-07-16 02:00,25.4,0,0,53.1,2
2022-07-16 03:00,24.9,0,0,58.3,0.8
2022-07-16 04:00,24.1,0,0,59.8,0.6
2022-07-16 05:00,24.4,0,52.8,64.4,0.4
2022-07-16 06:00,25.7,0,181.2,58.3,0.9
2022-07-16 07:00,27.5,0,344.2,54.4,1.2
2022-07-16 08:00,29.5,0,508.4,50.8,1.3
2022-07-16 09:00,31.6,0,652.4,45.6,1.6
2022-07-16 10:00,33.5,0,762.4,39.7,2.4
2022-07-16 11:00,34.9,0,828.5,35.2,3.4
2022-07-16 12:00,36.1,0,843.2,32.4,3.3
2022-07-16 13:00,36.4,0,798.1,31.2,4.3
2022-07-16 14:00,35.8,0,703.3,30.5,5.1
2022-07-16 15:00,35.1,0,523.2,32,4.6
2022-07-16 16:00,34.2,0,421.2,33.9,4.9
2022-07-16 17:00,32.8,0,264.4,36.9,4.6
2022-07-16 18:00,31.4,0,121.4,40.1,3.8
2022-07-16 19:00,29.6,0,20.8,46.5,3.1
2022-07-16 20:00,28.3,0,0,51.5,2.3
2022-07-16 21:00,27.8,0,0,50.5,2.4
2022-07-16 22:00,27.3,0,0,47,2.2
2022-07-16 23:00,26.8,0,0,45.6,1.8
2022-07-17 00:00,26.2,0,0,45.8,0.9
2022-07-17 01:00,24.7,0,0,60,1.2
2022-07-17 02:00,25.2,0,0,54.2,1.5
2022-07-17 03:00,24.4,0,0,69.5,0.8
2022-07-17 04:00,24.3,0,0,73,0.9
2022-07-17 05:00,24.5,0,42.6,78.9,1
2022-07-17 06:00,25.6,0,137.4,74.6,1.1
2022-07-17 07:00,27.6,0,280.2,57.6,3.2
2022-07-17 08:00,29,0,458.5,52.4,3.4
2022-07-17 09:00,29.9,0,542.3,49.9,4.3
2022-07-17 10:00,31,0,607.9,44.2,4.8
2022-07-17 11:00,31.6,0,712.8,41.8,5.1
2022-07-17 12:00,32.5,0,778.3,38.7,5
2022-07-17 13:00,33,0,772.8,37,5.4
2022-07-17 14:00,32.6,0,684.5,35,5.9
2022-07-17 15:00,32.5,0,541.8,33.3,5.3
2022-07-17 16:00,31.9,0,443.6,33.8,5
2022-07-17 17:00,30.8,0,276.3,36.2,4.7
2022-07-17 18:00,29.4,0,122.1,39.8,3.7
2022-07-17 19:00,27.7,0,20.2,44.9,2.7
2022-07-17 20:00,26.5,0,0,49.4,2
2022-07-17 21:00,25.6,0,0,53.4,1
2022-07-17 22:00,24.8,0,0,57.5,1.2
2022-07-17 23:00,24.2,0,0,61.8,0.7
2022-07-18 00:00,22.9,0,0,74.2,1.1
2022-07-18 01:00,23.1,0,0,77.6,0.7
2022-07-18 02:00,23,0,0,77.2,0.3
2022-07-18 03:00,22.9,0,0,76.3,0.6
2022-07-18 04:00,22.4,0,0,78.1,1.1
2022-07-18 05:00,22.4,0,50.4,76.9,0.7
2022-07-18 06:00,24,0,178.4,68.9,0.6
2022-07-18 07:00,26.4,0,342.3,58.7,0.6
2022-07-18 08:00,28.8,0,507.4,47.7,2.1
2022-07-18 09:00,31,0,652.9,40.6,1.8
2022-07-18 10:00,33.2,0,763.3,33,2.8
2022-07-18 11:00,34.2,0,830.3,26.2,4.5
2022-07-18 12:00,34.7,0,848.5,24.1,5.1
2022-07-18 13:00,34.8,0,813.1,22.8,5.6
2022-07-18 14:00,34.4,0,728.2,24.9,6
2022-07-18 15:00,33.8,0,601.5,25.7,5.8
2022-07-18 16:00,32.8,0,445.6,26.3,5.4
2022-07-18 17:00,31.5,0,277.4,28.1,4.8
2022-07-18 18:00,29.9,0,122,32,3.6
2022-07-18 19:00,27.9,0,19.7,38.9,2.5
2022-07-18 20:00,26.5,0,0,45,1.7
2022-07-18 21:00,25.4,0,0,50.7,1.4
2022-07-18 22:00,24.5,0,0,56.3,1.3
2022-07-18 23:00,24,0,0,59.2,1.2
2022-07-19 00:00,23,0,0,60.2,0.7
2022-07-19 01:00,22.9,0,0,61.1,0.8
2022-07-19 02:00,22.6,0,0,55.1,1.3
2022-07-19 03:00,22.7,0,0,44.9,1.5
2022-07-19 04:00,22.8,0,0,38.8,1.3
2022-07-19 05:00,23,0,49.8,38.2,1.3
2022-07-19 06:00,24.7,0,179.7,36.7,0.5
2022-07-19 07:00,27.2,0,344.8,31.3,0.7
2022-07-19 08:00,29.7,0,511.4,27.6,1
2022-07-19 09:00,31.4,0,658.7,24.3,2.2
2022-07-19 10:00,32.9,0,770.5,24.7,2.8
2022-07-19 11:00,34.3,0,834.7,28.3,3.1
2022-07-19 12:00,34.9,0,846.6,29.1,5.1
2022-07-19 13:00,35.3,0,813.1,18.5,5
2022-07-19 14:00,35.3,0,731.9,16.7,5.3
2022-07-19 15:00,34.9,0,604.6,15,5.2
2022-07-19 16:00,34.1,0,447.5,15.6,5
2022-07-19 17:00,32.9,0,277.5,17.4,4.5
2022-07-19 18:00,31.2,0,121.2,21.6,3
2022-07-19 19:00,28.9,0,19.1,28,2.5
2022-07-19 20:00,27.3,0,0,33.4,1.9
2022-07-19 21:00,26,0,0,38,1.6
2022-07-19 22:00,24.9,0,0,40.9,1.6
2022-07-19 23:00,24.4,0,0,40.3,1.4
2022-07-20 00:00,24.1,0,0,33.6,1.3
2022-07-20 01:00,23.6,0,0,28.5,1.4
2022-07-20 02:00,23.5,0,0,26.5,1.3
2022-07-20 03:00,23.6,0,0,26,1.1
2022-07-20 04:00,23.4,0,0,31.2,0.7
2022-07-20 05:00,24,0,48.9,30.4,1
2022-07-20 06:00,24.8,0,178.2,25.4,0.8
2022-07-20 07:00,27.3,0,342.8,21.5,0.2
2022-07-20 08:00,30.3,0,508.2,18.6,0.7
2022-07-20 09:00,32.6,0,654.4,20.1,1.4
2022-07-20 10:00,34.5,0,766.6,20.2,2.2
2022-07-20 11:00,35.9,0,833.3,18.6,3.1
2022-07-20 12:00,36.9,0,848.7,19.8,3.3
2022-07-20 13:00,37.7,0,810.3,18.7,5.2
2022-07-20 14:00,36.6,0,725.5,20,6.1
2022-07-20 15:00,35.9,0,598.7,20.8,5.8
2022-07-20 16:00,35,0,442.4,21.5,5.2
2022-07-20 17:00,33.7,0,274.2,23.3,4.9
2022-07-20 18:00,31.8,0,119.2,26.2,3.6
2022-07-20 19:00,29.8,0,18.3,31.7,2.5
2022-07-20 20:00,28.4,0,0,36,1.8
2022-07-20 21:00,27.8,0,0,34.9,1.6
2022-07-20 22:00,27.5,0,0,35.7,0.9
2022-07-20 23:00,26,0,0,41.5,1.4
2022-07-21 00:00,25.1,0,0,38.2,1
2022-07-21 01:00,25.4,0,0,41.4,0.7
2022-07-21 02:00,24.4,0,0,43.4,1.1
2022-07-21 03:00,23.5,0,0,47,0.9
2022-07-21 04:00,23.3,0,0,51.9,0.5
2022-07-21 05:00,23.9,0,46.6,50,0.3
2022-07-21 06:00,25.4,0,173.8,42.9,0.7
2022-07-21 07:00,28,0,334.5,34.3,0.6
2022-07-21 08:00,30.8,0,487.7,28.2,1.1
2022-07-21 09:00,33,0,580.5,25,1.9
2022-07-21 10:00,34.9,0,711.2,23.9,2.5
2022-07-21 11:00,36.5,0,770.3,22,3.3
2022-07-21 12:00,37.3,0,832.4,25.5,4.4
2022-07-21 13:00,37.6,0,799.2,22.8,5.1
2022-07-21 14:00,37.3,0,717.7,22.2,5.6
2022-07-21 15:00,36.2,0,591.9,23.1,5.8
2022-07-21 16:00,35.1,0,433.6,23.6,5.3
2022-07-21 17:00,33.7,0,267.6,26.5,4.9
2022-07-21 18:00,32.1,0,116,31.1,3.5
2022-07-21 19:00,30.3,0,17.5,36.2,2.4
2022-07-21 20:00,29.4,0,0,36.6,2.2
2022-07-21 21:00,29.3,0,0,32.2,2
2022-07-21 22:00,28.8,0,0,32.4,1.7
2022-07-21 23:00,28.2,0,0,36.2,1.3
2022-07-22 00:00,27.3,0,0,34.2,1.4
2022-07-22 01:00,27.2,0,0,39.2,0.8
2022-07-22 02:00,26.8,0,0,38.5,1.1
2022-07-22 03:00,26.7,0,0,36.4,1.9
2022-07-22 04:00,26.3,0,0,37.5,1.6
2022-07-22 05:00,26.6,0,45.4,37.7,1.5
2022-07-22 06:00,27.9,0,171.8,36.2,0.9
2022-07-22 07:00,30.3,0,335.5,31.8,0.8
2022-07-22 08:00,32.5,0,501.7,29.3,1.7
2022-07-22 09:00,34.5,0,648,26.8,2.1
2022-07-22 10:00,36.6,0,759.7,22.8,2.7
2022-07-22 11:00,38.2,0,827.6,18.8,4.1
2022-07-22 12:00,39.1,0,844.5,20.2,5.2
2022-07-22 13:00,38.8,0,806.4,18.7,6.2
2022-07-22 14:00,38.4,0,720.6,19.3,6.4
2022-07-22 15:00,37.7,0,593.3,20.4,6.2
2022-07-22 16:00,36.5,0,436.8,22.1,5.9
2022-07-22 17:00,35.5,0,268.5,23.9,4.8
2022-07-22 18:00,34,0,115.1,27.3,3.2
2022-07-22 19:00,32.4,0,16.9,31.2,2.6
2022-07-22 20:00,31.5,0,0,33.7,3.3
2022-07-22 21:00,30.1,0,0,34.2,3.5
2022-07-22 22:00,29.9,0,0,33.9,4.4
2022-07-22 23:00,29.1,0,0,38,4
2022-07-23 00:00,28.7,0,0,39.7,3.1
2022-07-23 01:00,29.1,0,0,39.9,3.2
2022-07-23 02:00,27.9,0,0,44.2,2
2022-07-23 03:00,27.3,0,0,47.8,2.5
2022-07-23 04:00,26.5,0,0,56.3,2
2022-07-23 05:00,26.8,0,43.9,55.5,1.6
2022-07-23 06:00,28.5,0,164.7,50.9,1.2
2022-07-23 07:00,31.5,0,328.8,42.5,2.2
2022-07-23 08:00,34.5,0,493.1,34.5,2.2
2022-07-23 09:00,36.9,0,638.3,29,2.8
2022-07-23 10:00,38.5,0,751.1,24.7,4.8
2022-07-23 11:00,38.7,0,820.2,25.1,6.8
2022-07-23 12:00,39.2,0,834.8,22.6,6.5
2022-07-23 13:00,39.5,0,806.9,21.3,7
2022-07-23 14:00,39,0,715.4,22.8,7.5
2022-07-23 15:00,38.6,0,586.7,16.3,7.8
2022-07-23 16:00,37.3,0,393.2,20.9,7.7
2022-07-23 17:00,35.8,0,241.2,24,7.5
2022-07-23 18:00,34,0,92.8,25.3,7.3
2022-07-23 19:00,32,0,16.2,27.8,7.1
2022-07-23 20:00,30.8,0,0,29.1,6.7
2022-07-23 21:00,30.2,0,0,34.2,6
2022-07-23 22:00,29.7,0,0,40.4,6.1
2022-07-23 23:00,29.1,0,0,46.8,6
2022-07-24 00:00,27.6,0,0,46.6,5.5
2022-07-24 01:00,27.9,0,0,49.8,4.2
2022-07-24 02:00,27.3,0,0,55,3.6
2022-07-24 03:00,26.7,0,0,59.8,3.6
2022-07-24 04:00,26.1,0,0,63.3,2.5
2022-07-24 05:00,26.4,0,37.4,63.2,2.1
2022-07-24 06:00,27.8,0,118.6,57.9,3.3
2022-07-24 07:00,30.2,0,253.8,46.8,3.9
2022-07-24 08:00,31.8,0,406.2,42.9,4.4
2022-07-24 09:00,33.7,0,614.5,39.8,4.6
2022-07-24 10:00,35,0,712.3,37.4,4.8
2022-07-24 11:00,36.1,0,799.3,34.6,4.7
2022-07-24 12:00,37.7,0,821.5,30.1,3.9
2022-07-24 13:00,37.5,0,768.7,30.9,4.9
2022-07-24 14:00,36.8,0,658.3,34.5,3.9
2022-07-24 15:00,36.4,0,572,34.7,4.3
2022-07-24 16:00,35.3,0,421.4,35.6,4.7
2022-07-24 17:00,34,0,258,38.5,4.4
2022-07-24 18:00,32.6,0,109.6,41.6,3.8
2022-07-24 19:00,31.1,0,15.1,45.7,2.4
2022-07-24 20:00,30.1,0,0,49,1.7
2022-07-24 21:00,29.2,0,0,53.5,1
2022-07-24 22:00,28.4,0,0,58.4,0.9
2022-07-24 23:00,27.7,0,0,61.5,1
2022-07-25 00:00,27.6,0,0,49.6,2.8
2022-07-25 01:00,27,0,0,52.5,1.1
2022-07-25 02:00,26.7,0,0,55.3,0.7
2022-07-25 03:00,26.3,0,0,55,1.3
2022-07-25 04:00,25.9,0,0,54.4,1.8
2022-07-25 05:00,26.3,0,40.5,54.1,2.3
2022-07-25 06:00,28.2,0,162.2,51.1,2.1
2022-07-25 07:00,30.8,0,323.2,46.3,1.2
2022-07-25 08:00,32.9,0,488.1,41.7,1.2
2022-07-25 09:00,34.8,0,634.4,36.8,1.5
2022-07-25 10:00,36.7,0,746.5,32.5,1.8
2022-07-25 11:00,38.1,0,814.1,29.3,2.7
2022-07-25 12:00,39,0,831.5,27,2.8
2022-07-25 13:00,40,0,750.6,24.4,1.7
2022-07-25 14:00,38.9,0,650,27.6,2.9
2022-07-25 15:00,37,0,338.3,30.8,2.1
2022-07-25 16:00,36.7,0,343.9,32.6,1.9
2022-07-25 17:00,36.7,0,255,32.6,2.3
2022-07-25 18:00,35.3,0,106.5,36.1,3.6
2022-07-25 19:00,33,0,14,41.6,3.6
2022-07-25 20:00,31.3,0,0,41.8,3.8
2022-07-25 21:00,30.3,0,0,42.8,4
2022-07-25 22:00,29.5,0,0,44,3.7
2022-07-25 23:00,28.8,0,0,43.6,3.1
2022-07-26 00:00,27.9,0,0,46.1,2.1
2022-07-26 01:00,27.8,0,0,45.9,2.8
2022-07-26 02:00,26.9,0,0,53.7,2.9
2022-07-26 03:00,26.4,0,0,58.4,3.2
2022-07-26 04:00,26.1,0,0,55.4,3.2
2022-07-26 05:00,26.6,0,38.6,52.7,4.1
2022-07-26 06:00,27.1,0,158.4,60.3,3.9
2022-07-26 07:00,28.4,0,296.1,56.9,2.2
2022-07-26 08:00,30.5,0,482.3,49.2,2.5
2022-07-26 09:00,32.1,0,622.1,44.5,2.6
2022-07-26 10:00,34.1,0,729.4,39.8,1.3
2022-07-26 11:00,34.9,0,796.6,40.4,3.9
2022-07-26 12:00,35.5,0.1,793.8,40.1,3.9
2022-07-26 13:00,33.3,0.4,532.8,47.9,1.3
2022-07-26 14:00,34.1,0.1,623.3,46,2.5
2022-07-26 15:00,32.5,0.3,334.5,50.9,3.1
2022-07-26 16:00,30.3,0.6,149.6,60.3,2
2022-07-26 17:00,30.6,0.1,161.2,58.2,2.2
2022-07-26 18:00,30.3,0,42.3,57.8,3
2022-07-26 19:00,29.5,0,11.2,62.8,2.2
2022-07-26 20:00,28.8,0,0,66.8,2.1
2022-07-26 21:00,26.6,1,0,78.1,1.8
2022-07-26 22:00,27,0,0,76.5,1.9
2022-07-26 23:00,25.7,0.5,0,79.1,2.4
2022-07-27 00:00,25.7,2.8,0,74.2,2.5
2022-07-27 01:00,25.2,0,0,77.7,2.2
2022-07-27 02:00,24.8,0,0,82.2,1.5
2022-07-27 03:00,24.4,0,0,80.4,3.3
2022-07-27 04:00,23.7,0,0,81.4,2.7
2022-07-27 05:00,23.7,0,20.9,80,2
2022-07-27 06:00,24.6,0,91,75.6,2.3
2022-07-27 07:00,25.8,0,174.9,69.9,2.5
2022-07-27 08:00,27.2,0,306.1,63.6,4.4
2022-07-27 09:00,27,0,307.5,61.9,4.1
2022-07-27 10:00,29.3,0,533.5,54.2,2.6
2022-07-27 11:00,31.6,0,681.4,46.9,2.6
2022-07-27 12:00,30.9,0.1,522.8,48.6,3.4
2022-07-27 13:00,30.1,0.7,306.8,54.4,2
2022-07-27 14:00,30.7,0.1,412.5,52.2,1.8
2022-07-27 15:00,31.5,0,391.7,49.4,2.6
2022-07-27 16:00,31.6,0,390.8,48.8,2.5
2022-07-27 17:00,30.7,0,232.6,51.6,2.6
2022-07-27 18:00,29.4,0,90.3,57.1,3.5
2022-07-27 19:00,27.8,0,13.3,70.9,3.4
2022-07-27 20:00,27,0,0,75.8,2.3
2022-07-27 21:00,26.3,0,0,80.5,1.5
2022-07-27 22:00,25.9,0,0,82.8,0.5
2022-07-27 23:00,25.6,0,0,83.8,1.2
2022-07-28 00:00,23.7,0,0,87.1,1
2022-07-28 01:00,23.3,0,0,89.2,0.9
2022-07-28 02:00,23,0,0,89.7,0.8
2022-07-28 03:00,22.6,0,0,90.4,1.4
2022-07-28 04:00,22.4,0,0,89.8,1.1
2022-07-28 05:00,22.7,0,36.6,87.8,0.3
2022-07-28 06:00,24.2,0,137.8,79.2,1.3
2022-07-28 07:00,26.1,0,283.1,68.3,0.9
2022-07-28 08:00,28,0,400.9,58.4,1.1
2022-07-28 09:00,29.6,0,511.2,50.9,1.5
2022-07-28 10:00,31.5,0,600.5,43.3,2.9
2022-07-28 11:00,32.9,0,750.7,39.1,3.8
2022-07-28 12:00,33.7,0,805.1,35.8,4.4
2022-07-28 13:00,34.5,0,789.1,34.3,4.2
2022-07-28 14:00,33.8,0,680,36.7,4.5
2022-07-28 15:00,33.8,0,562.4,35.4,3.7
2022-07-28 16:00,33.4,0,415.1,35.1,3.8
2022-07-28 17:00,32.2,0,253.9,37.5,3.9
2022-07-28 18:00,30.8,0,100,43.6,3.2
2022-07-28 19:00,29.3,0,12.8,50.4,2.2
2022-07-28 20:00,28.1,0,0,56.4,1.8
2022-07-28 21:00,27.4,0,0,58.9,1.3
2022-07-28 22:00,26.9,0,0,59.1,1.1
2022-07-28 23:00,26.4,0,0,60.5,0.9
2022-07-29 00:00,24.1,0,0,69.3,0.6
2022-07-29 01:00,24,0,0,73.5,1.6
2022-07-29 02:00,23.9,0,0,74.2,0.8
2022-07-29 03:00,23.9,0,0,73.9,0.8
2022-07-29 04:00,23.7,0,0,73.5,0.4
2022-07-29 05:00,23.6,0,34.8,73,2.1
2022-07-29 06:00,25,0,153.8,62.6,2.7
2022-07-29 07:00,27.1,0,314.8,54.2,2.9
2022-07-29 08:00,29.5,0,479.8,47.9,2.5
2022-07-29 09:00,31.7,0,626.2,42.5,2.7
2022-07-29 10:00,33.7,0,730.2,38.1,1.8
2022-07-29 11:00,33,0,573.2,39.7,0.7
2022-07-29 12:00,33.3,0,381,38.3,0.7
2022-07-29 13:00,34.9,0,539.5,34.9,2.2
2022-07-29 14:00,33.4,0,513.9,39.1,1.8
2022-07-29 15:00,32.8,0,346.4,40.6,2.4
2022-07-29 16:00,32.2,0,367.8,45.5,2
2022-07-29 17:00,30.5,0.1,190.3,52,1.8
2022-07-29 18:00,30.4,0,90,50.6,1.9
2022-07-29 19:00,29.6,0,10.5,53,1.7
2022-07-29 20:00,28.5,0,0,59.1,1.7
2022-07-29 21:00,28.1,0,0,57.5,1.5
2022-07-29 22:00,26.3,0,0,65.1,1.7
2022-07-29 23:00,25.6,0,0,70.6,1.4
2022-07-30 00:00,24.7,0,0,50.2,1.7
2022-07-30 01:00,24.2,0,0,61,1
2022-07-30 02:00,23.7,0,0,70.9,0.7
2022-07-30 03:00,23.6,0,0,73.4,0.8
2022-07-30 04:00,23.7,0,0,73.9,1.4
2022-07-30 05:00,24,0,26,70.2,2.3
2022-07-30 06:00,25.3,0,135.3,63.5,2.7
2022-07-30 07:00,26.7,0,300.3,59.6,4.2
2022-07-30 08:00,28.4,0,473.2,53.2,4.8
2022-07-30 09:00,30.1,0,627.9,45.7,5.1
2022-07-30 10:00,32,0,740.7,36.7,4.3
2022-07-30 11:00,33,0,661.6,31.7,3.3
2022-07-30 12:00,34.3,0,753.4,27.9,2.7
2022-07-30 13:00,34.5,0,706.3,25,4.8
2022-07-30 14:00,32.7,0,641.7,34,6
2022-07-30 15:00,33,0,578,26.5,6.6
2022-07-30 16:00,32,0,423.4,24.5,6.2
2022-07-30 17:00,30.3,0,254.7,31.9,5.4
2022-07-30 18:00,28.5,0,101.3,41.8,4.7
2022-07-30 19:00,27.1,0,10.9,47.1,3.3
2022-07-30 20:00,26.2,0,0,48.2,2.8
2022-07-30 21:00,25.8,0,0,44.8,2.2
2022-07-30 22:00,25.2,0,0,42.8,2.1
2022-07-30 23:00,24.7,0,0,41.3,1.8
2022-07-31 00:00,23.3,0,0,50.9,1.9
2022-07-31 01:00,23.8,0,0,50,2.4
2022-07-31 02:00,24.1,0,0,46.5,1.7
2022-07-31 03:00,23,0,0,51.8,1.1
2022-07-31 04:00,22.6,0,0,53,1
2022-07-31 05:00,22.8,0,33,55.6,0.4
2022-07-31 06:00,24,0,153,49.2,0.7
2022-07-31 07:00,26.4,0,315.4,42.4,1.4
2022-07-31 08:00,29.2,0,482.6,36.7,1.2
2022-07-31 09:00,31.1,0,631.7,35.5,1.4
2022-07-31 10:00,32.8,0,746.4,31.9,1.7
2022-07-31 11:00,34,0,815.4,27.2,2.6
2022-07-31 12:00,34.8,0,832.4,23.4,2.9
2022-07-31 13:00,35.8,0,792.4,20,2.3
2022-07-31 14:00,34.5,0,703.6,23.6,7.1
2022-07-31 15:00,33.6,0,577.1,22.1,7.1
2022-07-31 16:00,32.8,0,420.3,23.9,6.4
2022-07-31 17:00,31.9,0,249.9,25.9,5.5
2022-07-31 18:00,30.6,0,98.3,28.5,3.9
2022-07-31 19:00,29.1,0,10,31.5,2.8
2022-07-31 20:00,28,0,0,34.1,2.2
2022-07-31 21:00,27.4,0,0,32.7,2.3
2022-07-31 22:00,26.9,0,0,31.5,2
2022-07-31 23:00,26.7,0,0,31.3,1.6
2022-08-01 00:00,25.6,0,0,36.5,1.7
2022-08-01 01:00,26.4,0,0,34.4,2.1
2022-08-01 02:00,26.3,0,0,34.4,1.9
2022-08-01 03:00,25.6,0,0,39.1,0.7
2022-08-01 04:00,25.4,0,0,37.4,1
2022-08-01 05:00,25,0,31.8,40.4,0.5
2022-08-01 06:00,26.2,0,151.2,36.2,0.3
2022-08-01 07:00,28.3,0,314.8,30.7,0.7
2022-08-01 08:00,31,0,483.4,25.9,1.5
2022-08-01 09:00,33.3,0,632.5,21.3,2.7
2022-08-01 10:00,34.9,0,746.5,19.8,3.4
2022-08-01 11:00,36.1,0,815,19.9,3.8
2022-08-01 12:00,37,0,831.4,19,4
2022-08-01 13:00,37.5,0,794.2,18.6,4.3
2022-08-01 14:00,36.9,0,706.7,19.1,6.4
2022-08-01 15:00,35.6,0,577.7,21.2,7
2022-08-01 16:00,34.4,0,419.1,22.9,6.6
2022-08-01 17:00,33.2,0,249.4,25.8,5.8
2022-08-01 18:00,31.3,0,97,32.2,4.9
2022-08-01 19:00,29.3,0,9.5,40.5,3.6
2022-08-01 20:00,28,0,0,44.1,2.9
2022-08-01 21:00,27.5,0,0,41.4,2.5
2022-08-01 22:00,27.1,0,0,38.9,1.8
