timestamp,z,x,H
1596830400,-40,30,-124.7765810439
1596830400,-40,60,-176.2895520156
1596830400,-40,90,-159.3738288975
1596830400,-20,0,-19.9385233239
1596830400,-20,30,-116.2946532096
1596830400,-20,60,-187.5320000919
1596830400,-20,90,-227.8136089344
1596834000,-60,0,-136.7977726479
1596834000,-60,30,-82.2341775879
1596834000,-60,60,-46.7944268016
1596834000,-60,90,-31.6294453839
1596834000,-40,0,-246.80663197575
1596834000,-40,30,-124.1134970391
1596834000,-40,60,-173.11156681035
1596834000,-40,90,-159.02006356875
1596834000,-20,0,-19.9385233239
1596834000,-20,30,-114.8722677756
1596834000,-20,60,-186.8268536604
1596834000,-20,90,-226.8311819511
1596837600,-60,0,-135.0477147279
1596837600,-60,30,-81.87716684115
1596837600,-60,60,-46.7944268016
1596837600,-60,90,-31.31820643575
1596837600,-40,0,-235.4351276775
1596837600,-40,30,-124.1134970391
1596837600,-40,60,-170.6390828796
1596837600,-40,90,-158.66629824
1596837600,-20,0,-19.9385233239
1596837600,-20,30,-113.1176564358
1596837600,-20,60,-185.06371845915
1596837600,-20,90,-226.8311819511
1596841200,-60,0,-134.0069776284
1596841200,-60,30,-81.5201560944
1596841200,-60,60,-46.12524375
1596841200,-60,90,-31.0069674876
1596841200,-40,0,-227.8136089344
1596841200,-40,30,-123.4029920796
1596841200,-40,60,-168.5191701711
1596841200,-40,90,-158.66629824
1596841200,-20,0,-20.4659137116
1596841200,-20,30,-112.0742118975
1596841200,-20,60,-184.0056698844
1596841200,-20,90,-226.8311819511
1596844800,-60,0,-133.2973059519
1596844800,-60,30,-80.8060747959
1596844800,-60,60,-46.12524375
1596844800,-60,90,-30.3844446711
1596844800,-40,0,-217.49203932135
1596844800,-40,30,-123.4029920796
1596844800,-40,60,-166.445816295
1596844800,-40,90,-157.60488264375
1596844800,-20,0,-20.4659137116
1596844800,-20,30,-110.6511167775
1596844800,-20,60,-182.5947191664
1596844800,-20,90,-227.8136089344
1596848400,-60,0,-132.23267882715
1596848400,-60,30,-80.8060747959
1596848400,-60,60,-45.4082040975
1596848400,-60,90,-30.0492149595
1596848400,-40,0,-210.86203359
1596848400,-40,30,-122.6924273151
1596848400,-40,60,-164.32486896
1596848400,-40,90,-157.25105751
1596848400,-20,0,-20.4659137116
1596848400,-20,30,-109.58363097375
1596848400,-20,60,-181.8891540999
1596848400,-20,90,-231.1342663899
1596852000,-60,0,-131.1679320924
1596852000,-60,30,-80.8060747959
1596852000,-60,60,-45.4082040975
1596852000,-60,90,-29.7139852479
1596852000,-40,0,-207.5331913551
1596852000,-40,30,-122.6924273151
1596852000,-40,60,-163.6177569375
1596852000,-40,90,-156.5905299696
1596852000,-20,0,-20.4659137116
1596852000,-20,30,-109.2277824375
1596852000,-20,60,-181.8891540999
1596852000,-20,90,-232.5837297756
1596855600,-60,0,-130.4580211959
1596855600,-60,30,-80.8060747959
1596855600,-60,60,-45.4082040975
1596855600,-60,90,-29.7139852479
1596855600,-40,0,-201.1529038575
1596855600,-40,30,-122.33711503035
1596855600,-40,60,-161.14238641875
1596855600,-40,90,-156.5905299696
1596855600,-20,0,-21.0412119996
1596855600,-20,30,-108.51602556
1596855600,-20,60,-181.8891540999
1596855600,-20,90,-234.4536105276
1596859200,-60,0,-128.68297483215
1596859200,-60,30,-80.4728098779
1596859200,-60,60,-44.7389131311
1596859200,-60,90,-29.0913691356
1596859200,-40,0,-195.9421324224
1596859200,-40,30,-121.9818027456
1596859200,-40,60,-160.08129975
1596859200,-40,90,-155.8827640791
1596859200,-20,0,-21.0412119996
1596859200,-20,30,-107.8042088775
1596859200,-20,60,-181.8891540999
1596859200,-20,90,-235.9024623075
1596862800,-60,0,-126.9075696384
1596862800,-60,30,-80.1395449599
1596862800,-60,60,-44.7389131311
1596862800,-60,90,-29.0913691356
1596862800,-40,0,-193.1240425584
1596862800,-40,30,-121.9818027456
1596862800,-40,60,-158.66629824
1596862800,-40,90,-155.1749383836
1596862800,-20,0,-21.6164720124
1596862800,-20,30,-107.8042088775
1596862800,-20,60,-181.8891540999
1596862800,-20,90,-238.2855365376
1596866400,-60,0,-126.1972999119
1596866400,-60,30,-80.1395449599
1596866400,-60,60,-44.0695700679
1596866400,-60,90,-29.0913691356
1596866400,-40,0,-189.9759803739
1596866400,-40,30,-121.9818027456
1596866400,-40,60,-157.60488264375
1596866400,-40,90,-154.4670528831
1596866400,-20,0,-13.1754891324
1596866400,-20,30,-107.09233239
1596866400,-20,60,-181.8891540999
1596866400,-20,90,-240.2008293279
1596870000,-60,0,-125.13177571215
1596870000,-60,30,-79.78244649915
1596870000,-60,60,-44.0695700679
1596870000,-60,90,-29.0913691356
1596870000,-40,0,-182.5947191664
1596870000,-40,30,-121.2711183711
1596870000,-40,60,-156.5905299696
1596870000,-40,90,-153.7591075776
1596870000,-20,0,-15.69389134215
1596870000,-20,30,-107.09233239
1596870000,-20,60,-182.24193663315
1596870000,-20,90,-243.0495312204
1596873600,-60,0,-124.1134970391
1596873600,-60,30,-80.1395449599
1596873600,-60,60,-43.3523589744
1596873600,-60,90,-29.0913691356
1596873600,-40,0,-174.8772935616
1596873600,-40,30,-121.2711183711
1596873600,-40,60,-156.5905299696
1596873600,-40,90,-153.7591075776
1596873600,-20,0,-21.0412119996
1596873600,-20,30,-107.09233239
1596873600,-20,60,-182.5947191664
1596873600,-20,90,-244.9637655951
1596877200,-60,0,-123.4029920796
1596877200,-60,30,-80.1395449599
1596877200,-60,60,-43.3523589744
1596877200,-60,90,-29.7139852479
1596877200,-40,0,-163.97071489875
1596877200,-40,30,-122.33711503035
1596877200,-40,60,-156.5905299696
1596877200,-40,90,-153.0511024671
1596877200,-20,0,-21.0412119996
1596877200,-20,30,-107.09233239
1596877200,-20,60,-183.3002244279
1596877200,-20,90,-246.8775
1596880800,-60,0,-123.75824455935
1596880800,-60,30,-80.4728098779
1596880800,-60,60,-43.3523589744
1596880800,-60,90,-30.36047636775
1596880800,-40,0,-156.5905299696
1596880800,-40,30,-123.4029920796
1596880800,-40,60,-158.66629824
1596880800,-40,90,-153.0511024671
1596880800,-20,0,-24.13223163855
1596880800,-20,30,-107.09233239
1596880800,-20,60,-185.4163514799
1596880800,-20,90,-247.5775350975
1596884400,-60,0,-125.4869703804
1596884400,-60,30,-81.5201560944
1596884400,-60,60,-44.0695700679
1596884400,-60,90,-31.6294453839
1596884400,-40,0,-153.0511024671
1596884400,-40,30,-124.1134970391
1596884400,-40,60,-161.49606204
1596884400,-40,90,-153.0511024671
1596884400,-20,0,-25.9297020864
1596884400,-20,30,-107.8042088775
1596884400,-20,60,-187.5320000919
1596884400,-20,90,-246.8775
1596888000,-60,0,-127.6177795599
1596888000,-60,30,-82.9481392764
1596888000,-60,60,-44.0695700679
1596888000,-60,90,-32.25187836
1596888000,-40,0,-154.4669332731
1596888000,-40,30,-125.4869404779
1596888000,-40,60,-167.12889436155
1596888000,-40,90,-153.40510502235
1596888000,-20,0,-17.1092441856
1596888000,-20,30,-109.2277824375
1596888000,-20,60,-188.2370867184
1596888000,-20,90,-243.9833871324
1596891600,-60,0,-130.4579015859
1596891600,-60,30,-84.01896219915
1596891600,-60,60,-45.0735586143
1596891600,-60,90,-33.52052070795
1596891600,-40,0,-160.08129975
1596891600,-40,30,-126.9075696384
1596891600,-40,60,-172.7584573431
1596891600,-40,90,-154.4670528831
1596891600,-20,0,-17.94852964875
1596891600,-20,30,-111.3626643375
1596891600,-20,60,-189.62355467715
1596891600,-20,90,-237.8179785027
1596895200,-60,0,-134.7165894999
1596895200,-60,30,-85.0896655119
1596895200,-60,60,-46.12524375
1596895200,-60,90,-34.7890248399
1596895200,-40,0,-165.73891359
1596895200,-40,30,-128.3279296764
1596895200,-40,60,-177.7015712496
1596895200,-40,90,-155.1749383836
1596895200,-20,0,-18.2122935519
1596895200,-20,30,-114.1609853511
1596895200,-20,60,-191.7146387964
1596895200,-20,90,-231.6018721359
1596898800,-60,0,-136.7977726479
1596898800,-60,30,-86.5170506439
1596898800,-60,60,-46.12524375
1596898800,-60,90,-35.4590898159
1596898800,-40,0,-176.97132021975
1596898800,-40,30,-130.10303584515
1596898800,-40,60,-184.0055502744
1596898800,-40,90,-155.52885123135
1596898800,-20,0,-18.7877417511
1596898800,-20,30,-116.2946532096
1596898800,-20,60,-192.4193705799
1596898800,-20,90,-226.8311819511
1596902400,-60,0,-138.9256932459
1596902400,-60,30,-87.58742502915
1596902400,-60,60,-47.128992279
1596902400,-60,90,-36.08124636
1596902400,-40,0,-187.5320000919
1596902400,-40,30,-131.1679320924
1596902400,-40,60,-187.5320000919
1596902400,-40,90,-156.5905299696
1596902400,-20,0,-19.91453269335
1596902400,-20,30,-118.07229112335
1596902400,-20,60,-194.5331771979
1596902400,-20,90,-222.54911556855
1596906000,-60,0,-141.0531354039
1596906000,-60,30,-88.6576798044
1596906000,-60,60,-47.4635577564
1596906000,-60,90,-36.08124636
1596906000,-40,0,-193.1240425584
1596906000,-40,30,-132.5875744704
1596906000,-40,60,-186.8268536604
1596906000,-40,90,-156.5905299696
1596906000,-20,0,-21.0412119996
1596906000,-20,30,-117.7167994236
1596906000,-20,60,-195.2376996639
1596906000,-20,90,-219.4826566716
1596909600,-60,0,-141.7621532124
1596909600,-60,30,-88.6576798044
1596909600,-60,60,-48.1326366144
1596909600,-60,90,-35.4590898159
1596909600,-40,0,-196.29431889915
1596909600,-40,30,-131.8777831839
1596909600,-40,60,-184.35830290515
1596909600,-40,90,-156.9207937398
1596909600,-20,0,-21.0412119996
1596909600,-20,30,-116.2946532096
1596909600,-20,60,-194.5332071004
1596909600,-20,90,-218.1714032316
1596913200,-60,0,-141.40764430815
1596913200,-60,30,-87.58742502915
1596913200,-60,60,-48.1326366144
1596913200,-60,90,-34.47789991995
1596913200,-40,0,-193.8286547319
1596913200,-40,30,-131.1679320924
1596913200,-40,60,-180.4778445519
1596913200,-40,90,-157.25105751
1596913200,-20,0,-21.9040828812
1596913200,-20,30,-113.8289687628
